location_0,location_1,location_2,location_3,location_4,location_5,location_6,location_7,location_8,location_9,location_10,location_11,total_sqft,bath,balcony,BHK,price_per_sqft,Carpet  Area,Plot  Area,Super built-up  Area
0,0,0,0,0,0,0,1,0,1,1,0,-0.5111138771770968,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.5029458327341292,0,0,0
0,0,0,0,1,1,0,0,1,0,1,0,0.027243636693799398,0.4049174673828566,0.5466650159865664,0.3536590809818387,-0.3494043843394063,0,0,1
0,0,0,0,0,0,1,0,0,1,1,0,-0.011606905544306509,-0.5188556008935259,-1.9503609832982403,0.3536590809818387,0.523063635068901,0,0,0
0,0,0,0,1,0,0,1,1,0,1,1,0.18343867385516396,0.4049174673828566,0.5466650159865664,0.3536590809818387,0.07750750582579057,0,0,1
0,0,0,0,0,0,0,1,1,1,0,0,-0.2772177555395203,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,0.2994306107695218,0,0,1
0,0,0,0,1,1,0,0,1,0,1,1,-0.35650457643361405,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,-0.5537358491320424,0,0,0
0,0,0,0,1,1,0,0,1,0,0,0,-0.6102224032947138,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.5535260186663845,0,0,1
0,0,0,0,1,1,0,0,1,1,0,0,0.07798720206601936,0.4049174673828566,1.7951780156289698,0.3536590809818387,0.01809282211438558,0,0,1
0,0,0,0,0,0,1,0,1,0,1,1,-0.38166228470331,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,-0.37075138844973216,0,0,1
0,0,0,0,0,0,1,0,1,0,1,0,-0.10675109061721894,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.5601083716301712,0,0,1
0,0,0,0,1,1,0,0,1,1,0,1,-0.43182705628300305,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.7823411455027783,0,0,1
0,0,0,0,0,1,0,1,0,1,1,1,-0.2653247324054063,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,-0.46581355337910035,0,0,1
0,0,0,0,0,0,0,1,1,0,0,1,0.04865107833520469,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,0.2264351093324533,0,0,1
0,0,0,0,1,1,0,0,1,1,1,0,-0.306553879270335,0.4049174673828566,-0.701847983655837,0.3536590809818387,-0.619556609076291,0,0,1
0,0,0,0,0,0,1,1,0,0,1,0,0.2500396034062026,0.4049174673828566,0.5466650159865664,0.3536590809818387,0.5106440188664351,0,0,1
0,0,0,0,1,1,0,0,1,1,1,1,1.31406873980494,1.3286905356592391,-0.701847983655837,1.371805359220534,0.18467717466593675,0,0,0
0,0,0,0,1,1,0,1,0,0,0,0,-0.3128968249418625,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.21316351749724877,0,1,0
0,0,0,0,0,0,1,0,1,0,1,1,-0.3128968249418625,1.3286905356592391,-0.701847983655837,1.371805359220534,1.989182078303041,0,0,1
0,0,0,0,0,0,0,1,0,0,1,1,-0.33271853016538594,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,0.16212980356659165,0,0,0
0,0,0,0,0,0,0,1,1,1,1,0,-0.4714704667300499,-0.5188556008935259,-1.9503609832982403,-0.6644871972568566,2.4496725210612835,0,0,1
0,0,0,0,1,1,0,1,0,0,0,1,-0.3128968249418625,-0.5188556008935259,-1.9503609832982403,1.371805359220534,0.9881158983938182,0,0,0
0,0,0,0,0,1,1,0,1,1,1,0,0.6306163436978524,0.4049174673828566,0.5466650159865664,0.3536590809818387,2.606994888079653,0,0,0
0,0,0,0,0,1,1,0,1,1,1,0,8.250079831620257,3.176236672212004,1.7951780156289698,4.426244193936619,2.8901416402213416,0,0,1
0,0,0,0,0,0,0,0,1,0,1,1,,-1.4426286691699084,-1.9503609832982403,-1.6826334754955519,,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,-0.32478984807597655,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.7441087445630264,0,0,1
0,0,0,0,1,1,0,1,0,0,1,0,-0.6696875189652841,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.29725307660962347,0,0,1
0,0,0,0,0,1,0,0,0,1,0,0,-0.035392951812534615,0.4049174673828566,1.7951780156289698,0.3536590809818387,-0.5147750697666728,0,0,1
0,0,0,0,0,0,0,1,1,1,1,1,0.13110937206506212,0.4049174673828566,0.5466650159865664,0.3536590809818387,-0.3132701354881711,0,0,1
0,0,0,0,1,1,0,1,0,0,1,1,-0.3723619406124328,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,-0.1904726840859731,0,0,0
0,0,0,0,0,0,1,0,0,1,0,1,-0.193966593600722,0.4049174673828566,0.5466650159865664,0.3536590809818387,1.1549602617120223,0,0,0
0,0,0,0,1,1,0,1,0,1,0,0,-0.4714704667300499,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.1931421938990644,0,0,0
0,0,0,0,0,0,0,0,1,0,1,0,-0.40011232792536555,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,-0.8206729273012421,0,0,0
0,0,0,0,1,1,0,1,0,1,0,1,-0.3128968249418625,-0.5188556008935259,-1.9503609832982403,-0.6644871972568566,-0.3132701354881711,0,0,0
0,0,0,0,0,1,0,0,0,1,0,1,0.31426192833041855,1.3286905356592391,0.5466650159865664,0.3536590809818387,-0.2716386539731116,0,0,1
0,0,0,0,0,0,0,0,0,1,1,0,-0.42389837419359366,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.9139098434337047,0,0,1
0,0,0,0,0,0,0,0,0,1,1,0,-0.3882193047912515,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,0.11614648829189372,0,0,1
0,0,0,0,1,1,0,1,0,1,1,0,-0.48336348986416394,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,0.11967828343703583,0,1,0
0,0,0,0,1,1,0,1,0,1,1,1,-0.0036782234548971404,0.4049174673828566,0.5466650159865664,0.3536590809818387,-0.3208253519403163,0,0,1
0,0,0,0,0,0,0,0,1,0,1,1,-0.37632628165713744,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,-0.3347215536290831,0,0,1
0,0,0,0,1,1,0,1,1,0,0,0,-0.41676256031312525,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.2784341561685986,0,1,0
0,0,0,0,1,1,0,0,1,0,0,0,0.2682755722118442,0.4049174673828566,0.5466650159865664,0.3536590809818387,0.22553444473818962,0,1,0
0,0,0,0,0,0,0,0,1,0,0,0,-0.31765403419550814,-0.5188556008935259,-1.9503609832982403,-0.6644871972568566,-0.12613615612825618,0,0,1
0,0,0,0,0,0,0,0,1,0,0,0,-0.35254023538890933,-0.5188556008935259,1.7951780156289698,-0.6644871972568566,-0.07301425230995767,0,0,1
0,0,0,0,0,0,0,0,1,0,1,0,-0.28118209658422505,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,-0.6015771953020272,0,0,0
0,0,0,0,0,0,0,1,0,0,1,1,-0.13925868718379733,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,-0.7001515259478032,0,0,1
0,0,0,0,1,1,0,1,1,0,0,1,0.4403279735520275,1.3286905356592391,-0.701847983655837,0.3536590809818387,1.1673765864240744,0,0,1
0,0,0,0,0,0,0,1,0,0,1,1,-0.1146797727066283,0.4049174673828566,0.5466650159865664,0.3536590809818387,-0.6032341324273943,0,0,1
0,0,0,0,0,0,0,0,1,0,1,0,0.028036504902740334,0.4049174673828566,0.5466650159865664,0.3536590809818387,-0.5079805782356679,0,0,0
0,0,0,0,0,0,0,1,1,1,1,0,-0.7029879837408034,-1.4426286691699084,-0.701847983655837,-0.6644871972568566,-0.15717168031588544,0,0,1
0,0,0,0,1,1,0,1,1,0,1,0,-0.4714704667300499,1.3286905356592391,1.7951780156289698,0.3536590809818387,1.1282651635811096,0,0,0
0,0,0,0,1,1,0,0,1,1,0,1,8.162864328636752,1.3286905356592391,1.7951780156289698,1.371805359220534,-0.10009102972449138,0,0,1
0,0,0,0,0,1,0,0,1,0,0,1,-0.27325341449481566,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.0537937816557006,0,1,0
0,0,0,0,0,1,0,1,1,0,1,0,-0.15432318315367513,-0.5188556008935259,-0.701847983655837,0.3536590809818387,0.11575822733006709,0,1,0
0,0,0,0,0,1,0,1,1,0,0,0,0.05975123326037781,-0.5188556008935259,1.7951780156289698,0.3536590809818387,-0.694514501010486,0,0,0
0,0,0,0,1,0,1,0,0,0,1,1,0.12318068997565275,0.4049174673828566,0.5466650159865664,0.3536590809818387,-0.1416587903608757,0,1,0
0,0,0,0,1,0,0,0,0,1,0,1,-0.1511517103179114,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.29958034157488256,0,0,1
0,0,0,0,1,0,1,1,1,1,0,1,0.09543030266271997,-0.5188556008935259,0.5466650159865664,0.3536590809818387,-0.1836860585553155,0,0,1
0,0,0,0,1,1,0,1,1,0,1,1,-0.7648317040381966,-1.4426286691699084,-0.701847983655837,-1.6826334754955519,-0.1931421938990644,0,0,1
0,0,0,0,1,1,0,1,1,1,0,0,0.12486157057860746,0.4049174673828566,0.5466650159865664,0.3536590809818387,0.3366104279063596,0,0,0
0,0,0,0,0,0,0,0,1,0,1,0,0.043893869081559074,0.4049174673828566,0.5466650159865664,0.3536590809818387,-0.3787944672640476,0,0,0
0,0,0,0,1,0,0,1,1,0,1,1,-0.23757434509247352,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.4854380579510145,0,0,1
0,0,0,0,0,1,1,0,1,0,1,0,0.1628241004226996,0.4049174673828566,0.5466650159865664,0.3536590809818387,1.8490328131157499,0,0,1
0,0,0,0,1,1,0,1,1,1,0,1,-0.19713806643648574,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.1931421938990644,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1,-0.3128968249418625,1.3286905356592391,0.5466650159865664,1.371805359220534,2.489715168257653,0,0,1
0,0,0,0,1,1,0,1,0,1,0,1,-0.35254023538890933,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,-0.3654996753095218,0,0,0
0,0,0,0,1,1,0,1,1,1,1,0,1.3592622277145734,1.3286905356592391,1.7951780156289698,1.371805359220534,0.8451712716162096,0,0,1
0,0,0,0,1,1,0,1,1,1,1,1,-0.3208255070312719,-0.5188556008935259,0.5466650159865664,0.3536590809818387,-0.9017961014247192,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0.020107822813330966,0.4049174673828566,0.5466650159865664,0.3536590809818387,-0.06114976425177424,0,0,1
0,0,0,0,0,0,0,0,1,0,1,0,-0.5111138771770968,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.32692678568988,0,0,0
0,0,0,0,1,1,1,0,0,0,0,0,2.7000023690336974,5.947555877041152,1.7951780156289698,8.4988293068914,0.21529280750389845,0,0,1
0,0,0,0,1,1,1,0,0,0,0,1,0.6781884362343086,0.4049174673828566,-1.9503609832982403,0.3536590809818387,-0.33778604193492767,0,0,1
0,0,0,0,1,1,1,0,0,0,1,0,-0.29703946076304377,-0.5188556008935259,-0.701847983655837,0.3536590809818387,-0.8207614559392008,0,0,1
0,0,0,0,0,0,1,1,1,1,0,0,-0.5904006980711904,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.6665876107502497,0,0,1
0,0,0,0,0,0,1,1,1,1,0,1,-0.45561310255123116,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,-0.03061615527850834,0,1,0
0,0,0,0,0,0,0,0,0,1,1,0,-0.3921836458359562,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,-0.42247735511463186,0,1,0
0,0,0,0,0,0,0,1,0,1,1,0,-0.35254023538890933,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,1.1178192556168391,0,0,1
0,0,0,0,0,0,0,0,1,0,1,1,0.13110937206506212,-0.5188556008935259,0.5466650159865664,0.3536590809818387,0.26006776755074723,0,0,1
0,0,0,0,0,0,1,0,0,0,1,1,0.1628241004226996,0.4049174673828566,1.7951780156289698,0.3536590809818387,-0.046319154179045016,0,0,1
0,0,0,0,1,0,1,1,1,1,1,1,-0.4159696921041843,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.3020432250592826,0,0,1
0,0,0,0,1,1,1,0,0,0,1,1,-0.07503636225958146,1.3286905356592391,0.5466650159865664,1.371805359220534,2.009203401901225,0,0,1
0,0,0,0,1,1,0,1,1,1,0,0,-0.12260845479603767,-0.5188556008935259,-1.9503609832982403,-0.6644871972568566,0.07047190014369768,0,0,1
0,0,0,0,0,0,0,1,1,0,0,1,-0.5507572876241436,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.44674562614273416,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,-0.3128968249418625,1.3286905356592391,-0.701847983655837,1.371805359220534,3.0903548762031865,0,0,1
0,0,0,0,0,1,1,0,0,0,0,1,-0.3683975995677281,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.6181612297160985,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,-0.21775263986895008,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,1.4886489883484297,0,0,1
0,0,0,0,1,0,1,1,0,0,0,1,-0.25739605031599694,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,0.33939348416918036,0,1,0
0,0,0,0,0,0,1,0,0,0,1,1,-0.3128968249418625,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.27322748829180216,0,0,1
0,0,0,0,1,1,1,0,0,1,0,0,2.5414287272455103,1.3286905356592391,-0.701847983655837,1.371805359220534,-0.33829678998590174,0,1,0
0,0,0,0,0,1,0,1,0,1,0,0,-0.3128968249418625,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.03297160511358869,0,0,1
0,0,0,0,1,1,1,0,0,1,0,1,-0.5277641095648564,-0.5188556008935259,-1.9503609832982403,-0.6644871972568566,-0.21706433511971532,0,0,0
0,0,0,0,0,1,0,0,0,1,0,1,-0.10357961778145518,0.4049174673828566,0.5466650159865664,0.3536590809818387,-0.5955379763806077,0,0,1
0,0,0,0,1,0,1,0,0,1,1,1,1.5899868765163858,1.3286905356592391,1.7951780156289698,1.371805359220534,1.1549602617120223,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1,0.32139774221088696,1.3286905356592391,0.5466650159865664,1.371805359220534,-0.3252829296470818,0,0,1
0,0,0,0,1,1,1,0,0,1,1,0,-0.306553879270335,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.5400016808715844,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,-0.3683975995677281,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,-0.23885459645067128,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0.12555929460247556,0.4049174673828566,0.5466650159865664,0.3536590809818387,0.13009996267584523,0,0,1
0,0,0,0,1,1,1,0,0,1,1,1,2.303568264563229,4.100009740488387,1.7951780156289698,2.389951637459229,0.28470006264427117,0,0,1
0,0,0,0,0,1,1,1,1,0,0,1,-0.31606829777762624,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,0.3821862755176609,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,-0.35254023538890933,0.4049174673828566,1.7951780156289698,-0.6644871972568566,-0.4177292151308726,0,0,0
0,0,0,0,1,1,1,0,1,0,0,0,-0.36998333598560995,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.1726948846924079,0,0,1
0,0,0,0,0,0,0,1,1,1,0,0,-0.4714704667300499,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.24119337053470707,0,0,1
0,0,0,0,1,1,0,1,1,0,1,1,-0.4437200794171171,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.46995875495222333,0,0,1
0,0,0,0,0,1,0,0,1,1,1,1,-0.5111138771770968,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.705266576463151,0,0,1
0,0,0,0,1,1,1,0,1,0,0,1,-0.4120053510594796,-0.5188556008935259,-0.701847983655837,0.3536590809818387,-0.7099717100382446,0,1,0
0,0,0,0,1,1,1,0,1,0,1,0,-0.4397557383724124,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.3941254807885315,0,1,0
0,0,0,0,1,1,1,0,1,0,1,1,-0.6934735652335122,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.012950281515404307,0,0,1
0,0,0,0,1,1,1,0,1,1,0,0,-0.06631481196123115,0.4049174673828566,-0.701847983655837,0.3536590809818387,-0.004006275275315209,0,0,0
0,0,0,0,0,0,0,0,0,1,1,0,-0.23361000404776883,0.4049174673828566,-0.701847983655837,0.3536590809818387,-0.4426386879687475,0,0,1
0,0,0,0,1,0,0,0,0,0,0,1,-0.039357292857239295,0.4049174673828566,-0.701847983655837,0.3536590809818387,-0.44544974759268974,0,0,1
0,0,0,0,1,1,1,0,1,1,0,1,-0.9670130973181355,-0.5188556008935259,-1.9503609832982403,-1.6826334754955519,0.15122457198970815,0,0,1
0,0,0,0,1,1,1,0,1,1,1,0,-0.4223126377757118,-0.5188556008935259,1.7951780156289698,-0.6644871972568566,-0.6548768997057816,0,0,0
0,0,0,0,1,1,1,0,1,1,1,1,-0.38029062270184216,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.6526450377354233,0,0,1
0,0,0,0,1,1,1,1,0,0,0,0,-0.4714704667300499,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.6736539602554913,0,0,1
0,0,0,0,1,1,1,1,0,0,0,1,-0.5642360471761395,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.29014244571450387,0,0,1
0,0,0,0,0,0,0,0,1,0,1,0,-0.3168611659865672,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.1071929135152265,0,0,0
0,0,0,0,0,0,0,0,1,0,1,0,-0.3128968249418625,0.4049174673828566,-0.701847983655837,1.371805359220534,1.7889688423211965,0,0,0
0,0,0,0,0,0,0,0,1,0,1,0,-0.7093309294123309,-1.4426286691699084,-1.9503609832982403,-1.6826334754955519,-0.1073365213354168,0,0,0
0,0,0,0,0,0,0,0,1,0,1,0,-0.2764248873305794,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.22264391952207124,0,0,0
0,0,0,0,1,0,0,1,0,1,1,1,5.475041100326977,1.3286905356592391,0.5466650159865664,1.371805359220534,-1.1047012800752272,0,0,1
0,0,0,0,0,0,0,0,1,0,1,1,0.004250458634512229,1.3286905356592391,-0.701847983655837,1.371805359220534,-0.3132701354881711,0,0,1
0,0,0,0,1,1,1,1,0,0,1,0,0.9596566504083411,2.2524636039356216,1.7951780156289698,1.371805359220534,-0.19549764373414497,0,1,0
0,0,0,0,0,0,1,0,0,0,0,1,-0.00843543270854276,0.4049174673828566,-0.701847983655837,0.3536590809818387,-0.5286510408625796,0,0,1
0,0,0,0,0,1,1,0,1,1,0,1,1.1142659511518238,2.2524636039356216,-0.701847983655837,1.371805359220534,0.6877960444210515,0,0,1
0,0,0,0,1,1,1,1,0,0,1,1,-0.33271853016538594,-0.5188556008935259,0.5466650159865664,0.3536590809818387,-0.533078709459728,0,0,1
0,0,0,0,1,0,0,1,1,1,1,0,0.00028611758980754407,0.4049174673828566,0.5466650159865664,0.3536590809818387,0.21770289786806873,0,0,1
0,0,0,0,0,0,0,0,1,0,1,0,-0.19158798897389917,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,0.43875031185826935,0,0,0
0,0,0,0,1,1,0,1,1,1,0,0,0.0034575904255712913,0.4049174673828566,0.5466650159865664,0.3536590809818387,0.3636233940414422,0,0,1
0,0,0,0,1,1,0,0,1,0,1,0,-0.35254023538890933,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.05212243638141746,0,0,0
0,0,0,0,0,0,0,1,1,0,0,1,2.882362057090113,3.176236672212004,-0.701847983655837,1.371805359220534,0.6215687216201738,0,0,1
0,0,0,0,1,1,1,1,0,1,0,0,-0.34857589434420466,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,-0.6254987767440138,0,0,1
0,0,0,0,0,0,0,1,1,0,1,1,-0.3128968249418625,-0.5188556008935259,-1.9503609832982403,-1.6826334754955519,0.18726295446644015,0,0,1
0,0,0,0,1,1,1,1,0,1,0,1,-0.4714704667300499,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.9139098434337047,0,0,0
0,0,0,0,0,0,0,0,1,1,1,1,1.1142659511518238,1.3286905356592391,-0.701847983655837,1.371805359220534,-0.5535260186663845,0,0,1
0,0,0,0,0,0,0,0,0,1,1,0,0.21594627042174236,0.4049174673828566,-0.701847983655837,0.3536590809818387,0.5444189172074866,0,0,1
0,0,0,0,1,1,1,1,0,1,1,0,-0.27246054628587474,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.6119095426361503,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,-0.4492701568797037,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.4511601851721652,0,0,1
0,0,0,0,1,1,1,1,0,1,1,1,-0.2954537243451619,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,-0.6298102107066028,0,0,0
0,0,0,0,1,1,0,1,1,1,0,0,-0.3366828712100906,-0.5188556008935259,-0.701847983655837,0.3536590809818387,-0.1592599539636754,0,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0.6385450257872617,1.3286905356592391,-0.701847983655837,0.3536590809818387,0.9380625893983574,0,0,0
0,0,0,0,1,1,1,0,1,0,1,0,-0.1662162062877892,-0.5188556008935259,0.5466650159865664,0.3536590809818387,-0.6735672252796147,0,0,1
0,0,0,0,1,1,1,1,1,0,0,0,-0.17652349300402137,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.32377695253678096,0,0,1
0,0,0,0,1,0,1,0,1,0,1,0,-0.24788163180870568,-0.5188556008935259,0.5466650159865664,0.3536590809818387,-0.5962548340834147,0,0,1
0,0,0,0,1,1,1,1,1,0,0,1,2.7000023690336974,5.947555877041152,1.7951780156289698,6.46253675041401,-0.5054748420307419,0,0,1
0,0,0,0,0,0,1,0,0,0,1,1,1.1142659511518238,0.4049174673828566,-0.701847983655837,2.389951637459229,2.7139539925573186,0,0,1
0,0,0,0,1,1,1,1,1,0,1,0,-0.3644332585230234,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.6735481206593776,0,1,0
0,0,0,0,1,1,1,1,1,0,1,1,0.1374523177365896,0.4049174673828566,0.5466650159865664,0.3536590809818387,-0.14204705132270234,0,0,0
0,0,0,0,1,1,1,0,0,0,1,1,-0.2137882988242454,-0.5188556008935259,-0.701847983655837,0.3536590809818387,0.1173772022840983,0,0,1
0,0,0,0,0,0,0,0,1,0,1,0,0.0034575904255712913,0.4049174673828566,0.5466650159865664,0.3536590809818387,-0.027036578606059306,0,0,0
0,0,0,0,1,1,1,1,1,1,0,0,-0.07503636225958146,0.4049174673828566,-0.701847983655837,0.3536590809818387,-0.5222927538532168,0,1,0
0,0,0,0,1,1,1,1,1,1,0,1,0.8050473496648585,0.4049174673828566,-1.9503609832982403,0.3536590809818387,3.078848368388138,0,0,1
0,0,0,0,0,0,1,1,0,0,1,1,-0.24471015897294193,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,-0.33755727764460014,0,0,1
0,0,0,0,0,0,1,0,1,0,1,1,0.9913713787659786,2.2524636039356216,-0.701847983655837,2.389951637459229,-0.33227104013319675,0,0,1
0,0,0,0,1,1,1,1,1,1,1,0,0.004250458634512229,-0.5188556008935259,-0.701847983655837,0.3536590809818387,-0.7637499164473214,0,1,0
0,0,0,0,1,1,0,1,0,1,0,1,-0.21973481039130244,-0.5188556008935259,-1.9503609832982403,-0.6644871972568566,-0.35165636957470925,0,0,0
0,0,0,0,1,1,1,1,1,1,1,1,1.4710566451752454,2.2524636039356216,0.5466650159865664,0.3536590809818387,0.29607449576092093,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,-0.3905979094180743,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,-0.34444671561020784,0,0,1
0,0,0,0,0,0,0,1,1,0,0,1,-0.193966593600722,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,-0.5535260186663845,0,0,1
0,0,0,0,0,0,0,0,0,1,1,0,-0.3128968249418625,-0.5188556008935259,0.5466650159865664,0.3536590809818387,-0.6736539602554913,0,0,1
0,0,0,0,1,0,1,0,0,0,1,0,0.1628241004226996,-1.4426286691699084,-0.701847983655837,-0.6644871972568566,-0.44674562614273416,0,0,1
0,0,0,0,0,0,1,0,0,1,1,0,-0.5111138771770968,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.5029458327341292,0,0,1
0,0,0,1,0,0,0,0,0,0,0,1,-0.8480828659769949,-1.4426286691699084,-0.701847983655837,-1.6826334754955519,-0.2675071101208923,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,-0.7442171306057321,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.5989402404866566,0,0,1
0,0,0,0,0,0,0,1,0,1,0,1,0.14696673624388087,1.3286905356592391,1.7951780156289698,1.371805359220534,0.8475167158222982,0,0,1
0,0,0,1,0,0,0,0,0,0,1,0,-0.4270698470293574,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,0.3055707757284393,0,0,0
0,0,0,0,0,0,0,1,1,0,1,0,-0.7925820913511293,-1.4426286691699084,-0.701847983655837,-1.6826334754955519,-0.16911660558124306,0,0,1
0,0,0,1,0,0,0,0,0,0,1,1,-0.40804101001477494,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,-0.40225379592454646,0,0,1
0,0,0,1,0,0,0,0,0,1,0,0,0.49979308922259774,0.4049174673828566,-0.701847983655837,0.3536590809818387,0.21313320405959982,0,0,1
0,0,0,0,1,1,0,0,1,0,0,0,-0.37156907240349185,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.9139098434337047,0,0,1
0,0,0,0,0,0,0,1,1,1,0,0,-0.08296504434899082,0.4049174673828566,-0.701847983655837,0.3536590809818387,-0.16008685426716265,0,0,1
0,0,0,1,0,0,0,0,0,1,0,1,0.32139774221088696,1.3286905356592391,-0.701847983655837,1.371805359220534,2.0892886962939636,0,0,1
0,0,0,0,0,1,1,1,0,0,1,1,-0.035392951812534615,0.4049174673828566,1.7951780156289698,0.3536590809818387,0.03548840460923559,0,0,1
0,0,0,0,0,1,1,1,1,1,1,1,0.004250458634512229,0.4049174673828566,0.5466650159865664,0.3536590809818387,-0.22317417929634106,0,0,1
0,0,0,1,0,0,0,0,0,1,1,0,-0.3446115532995,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.37540527768943316,0,0,1
0,0,0,1,0,0,0,0,0,1,1,1,2.0213071821802555,1.3286905356592391,1.7951780156289698,1.371805359220534,0.3117198308875869,0,0,0
0,0,0,0,0,0,0,1,1,1,1,0,0.40068456310498063,0.4049174673828566,0.5466650159865664,0.3536590809818387,-0.08445500865177738,0,0,1
0,0,0,0,0,0,0,0,0,1,1,0,-0.1511517103179114,-0.5188556008935259,-0.701847983655837,-0.6644871972568566,-0.3286711536406208,0,0,0
0,0,0,0,0,1,0,0,1,1,0,0,0.5037574302673025,1.3286905356592391,1.7951780156289698,1.371805359220534,0.9095568932439916,0,0,0
0,0,0,0,0,0,0,1,1,0,0,1,-0.04015016106618024,0.4049174673828566,-0.701847983655837,0.3536590809818387,0.3527241520783791,0,0,1
0,0,0,0,0,0,0,0,0,1,1,0,-0.22964566300306413,-0.5188556008935259,-0.701847983655837,0.3536590809818387,-0.43385833738987967,0,1,0
0,0,0,1,0,0,0,0,1,0,0,0,-0.2891107786736344,-0.5188556008935259,0.5466650159865664,-0.6644871972568566,0.048090339210767795,0,1,0
